what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352391390182
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352391390799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352391393663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352391953514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352391954178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352406859910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352406863694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352408575111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352408576496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352408780609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352408786044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419107585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419107743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419108520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419108600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419192993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419194484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419196171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419203459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352419293759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352423704704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352423704794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352423704862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352423724923
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352423725176
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1352423726302
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1352423726965
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1352423726995
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1352423727024
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1352423727059
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1352423727094
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1352423727124
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1352423727124
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1352423727124
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1352756703316
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1352756703317
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1352756703318
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1352756703318
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1352756703319
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1352756703319
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1352756703320
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1352756703320
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1352756703321
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1352756703322
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1352756703323
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1352756703323
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1352756703324
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1352756703325
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1352756703325
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1352756703326
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1352756703327
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1352756703327
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1352756703328
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1352756703328
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1352756703329
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1352756703329
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1352756703331
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1352756703332
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1352756703332
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1352756703333
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1352756703334
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1352756703334
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1352756703335
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1352756703335
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1352756703336
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1352756703337
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1352756703337
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1352756703337
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1352756703338
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1352756703339
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1352756703423
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1352756703425
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1352756703428
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1352756703430
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1352756703431
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1352756703433
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1352756703433
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1352756703435
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1352756703437
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1352756703438
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1352756703441
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1352756703443
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1352756703445
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1352756703447
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1352756703447
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1352756703448
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1352756703450
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1352756703452
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1352756703454
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1352756703456
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1352756703463
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1352756703465
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1352756703467
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1352756703471
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1352756703472
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1352756703472
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1352756703475
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1352756703478
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1352756703479
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1352756703481
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1352756703483
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1352756703485
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1352756703487
os,sysinfo,,,"win32",1352756703495
arch,sysinfo,,,"x86_64",1352756703495
ws,sysinfo,,,"win32",1352756703495
locale,sysinfo,,,"en_US",1352756703495
processors,sysinfo,,,"2",1352756703495
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1352756703495
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1352756703495
java.specification.name,sysinfo,,,"Java Platform API Specification",1352756703495
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352756703495
java.specification.version,sysinfo,,,"1.6",1352756703495
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1352756703495
java.version,sysinfo,,,"1.6.0_17",1352756703495
java.vm.info,sysinfo,,,"mixed mode",1352756703495
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1352756703495
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1352756703495
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352756703495
java.vm.specification.version,sysinfo,,,"1.0",1352756703495
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1352756703495
java.vm.version,sysinfo,,,"14.3-b01",1352756703495
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1352756703589
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1352756704816
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1352756705064
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1352756705281
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1352756708061
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1352756708802
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1352756708804
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1352756715194
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1352756716091
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1352756716204
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1352756716265
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1352756725337
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352756725553
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756725592
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1352756725853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756726433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756739182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756742715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756766355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1352756766367
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1352756766969
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352756767552
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756771311
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756771357
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352756772587
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756772889
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756772941
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1352756773052
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352756775602
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756775859
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756775906
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352756777315
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756777622
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756777672
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352756778771
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756778967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756796063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756813766
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756814080
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352756814118
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.edit.text.openLocalFile",1352756814119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756869495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756958324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756960810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756975845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756976418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352756991010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757002316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757020093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757022360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757075890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757076879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757091566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757100765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757128110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757136673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757392240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757420568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757423625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757429300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757453363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352757455377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352758021239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352758026651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352759123843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352759125806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352759215572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352759217664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352759229752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352759232210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352775326817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352775327632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352775402713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352775403760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352776270499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352776278209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352776352753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352776353935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352776355548
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352776355831
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1352776356953
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1352776357249
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1352776357284
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1352776357317
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1352776357355
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1352776357379
